audio_file,item_nr,original_item_nr,set_nr,answer,correct,condition,condition_theoretical,level,target_instrument,complexity,with_target_in_mix,time_song,song_nr,song_name,practice_item,discrimination,guessing,inattention,difficulty,item_difficulty,condition_difficulty,number_of_datapoints_per_cond,number_of_datapoints_per_item,time_start_Hz,time_end_Hz,time_start_sec,time_end_sec,instrument_lead,instrument_guitar,instrument_piano,instrument_keys,instrument_backing_vocals,instrument_strings,instrument_winds,instrument_bass,instrument_drums,instrument_percussions,instrument_others,used_in_160er,used_in_32er,used_in_package,flagged_item,item_nr_stim,original_audio_file,item_number
git_item3724_set1064_wit_lvl-15_comp6_t194_song38.wav,359,109,28,1,1,36,38,-15,Guitar,6,yes,194,38,Hop_Along-Sister_Cities,no,2.086082357,0.43384494,0.997392447,0.716606582,0.716606582,0.703995531,597,71,8555401,8643600,194,196,1,1,0,1,1,0,0,1,1,0,0,yes,yes,yes,no,3724,Guitar_ItemNr(3724)_SetNr(1064)_WiT_Level(-15)_Complexity(6)_Time(194)_SongNr(38).wav,git_item882_set267_wit_lvl-15_comp6_t230_song37
git_item3230_set987_wit_lvl0_comp6_t130_song39.wav,134,116,29,1,1,8,14,0,Guitar,6,yes,130,39,Invisible_Familiars-Disturbing_Wildlife,no,2.086082357,0.43384494,0.997392447,-1.868468351,-1.868468351,-1.522274506,532,32,5733001,5821200,130,132,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,3230,Guitar_ItemNr(3230)_SetNr(987)_WiT_Level(0)_Complexity(6)_Time(130)_SongNr(39).wav,git_item3724_set1064_wit_lvl0_comp6_t194_song38
p_item3562_set453_wit_lvl-5_comp6_t104_song39.wav,179,123,31,1,1,10,19,-5,Piano,6,yes,104,39,Invisible_Familiars-Disturbing_Wildlife,no,2.086082357,0.43384494,0.997392447,-2.287082816,-2.287082816,-1.314362693,544,51,4586401,4674600,104,106,0,1,1,0,0,0,1,1,1,1,0,yes,yes,yes,no,3562,Piano_ItemNr(3562)_SetNr(453)_WiT_Level(-5)_Complexity(6)_Time(104)_SongNr(39).wav,p_item2851_set307_wit_lvl-5_comp6_t84_song19
voc_item2639_set536_wit_lvl-10_comp6_t172_song39.wav,274,118,30,1,1,19,29,-10,Lead,6,yes,172,39,Invisible_Familiars-Disturbing_Wildlife,no,2.086082357,0.43384494,0.997392447,-1.555704997,-1.555704997,-0.616883299,547,45,7585201,7673400,172,174,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,2639,Lead_ItemNr(2639)_SetNr(536)_WiT_Level(-10)_Complexity(6)_Time(172)_SongNr(39).wav,voc_item933_set165_wit_lvl-10_comp6_t110_song33
git_item3230_set987_wit_lvl-5_comp6_t130_song39.wav,172,115,29,1,1,12,18,-5,Guitar,6,yes,130,39,Invisible_Familiars-Disturbing_Wildlife,no,2.086082357,0.43384494,0.997392447,-1.606160854,-1.606160854,-1.134188886,555,126,5733001,5821200,130,132,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,3230,Guitar_ItemNr(3230)_SetNr(987)_WiT_Level(-5)_Complexity(6)_Time(130)_SongNr(39).wav,git_item3724_set1064_wit_lvl-5_comp6_t194_song38
p_item3562_set453_wit_lvl-15_comp6_t104_song39.wav,367,121,31,1,1,34,39,-15,Piano,6,yes,104,39,Invisible_Familiars-Disturbing_Wildlife,no,2.086082357,0.43384494,0.997392447,-0.343566125,-0.343566125,0.528578003,558,41,4586401,4674600,104,106,0,1,1,0,0,0,1,1,1,1,0,yes,yes,yes,no,3562,Piano_ItemNr(3562)_SetNr(453)_WiT_Level(-15)_Complexity(6)_Time(104)_SongNr(39).wav,p_item2851_set307_wit_lvl-15_comp6_t84_song19
voc_item2639_set536_wit_lvl-5_comp6_t172_song39.wav,159,119,30,1,1,11,17,-5,Lead,6,yes,172,39,Invisible_Familiars-Disturbing_Wildlife,no,2.086082357,0.43384494,0.997392447,-2.34040135,-2.34040135,-1.333268287,564,68,7585201,7673400,172,174,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,2639,Lead_ItemNr(2639)_SetNr(536)_WiT_Level(-5)_Complexity(6)_Time(172)_SongNr(39).wav,voc_item933_set165_wit_lvl-5_comp6_t110_song33
git_item3230_set987_wit_lvl-10_comp6_t130_song39.wav,287,114,29,1,1,21,30,-10,Guitar,6,yes,130,39,Invisible_Familiars-Disturbing_Wildlife,no,2.086082357,0.43384494,0.997392447,-1.007785593,-1.007785593,-0.421226975,570,48,5733001,5821200,130,132,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,3230,Guitar_ItemNr(3230)_SetNr(987)_WiT_Level(-10)_Complexity(6)_Time(130)_SongNr(39).wav,git_item3724_set1064_wit_lvl-10_comp6_t194_song38
git_item3230_set987_wit_lvl-15_comp6_t130_song39.wav,360,113,29,1,1,36,38,-15,Guitar,6,yes,130,39,Invisible_Familiars-Disturbing_Wildlife,no,2.086082357,0.43384494,0.997392447,-0.139442406,-0.139442406,0.703995531,597,38,5733001,5821200,130,132,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,3230,Guitar_ItemNr(3230)_SetNr(987)_WiT_Level(-15)_Complexity(6)_Time(130)_SongNr(39).wav,git_item3724_set1064_wit_lvl-15_comp6_t194_song38
voc_item2639_set536_wit_lvl-15_comp6_t172_song39.wav,348,117,30,1,1,35,37,-15,Lead,6,yes,172,39,Invisible_Familiars-Disturbing_Wildlife,no,2.086082357,0.43384494,0.997392447,-0.543519504,-0.543519504,0.510033255,650,50,7585201,7673400,172,174,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,2639,Lead_ItemNr(2639)_SetNr(536)_WiT_Level(-15)_Complexity(6)_Time(172)_SongNr(39).wav,voc_item933_set165_wit_lvl-15_comp6_t110_song33
p_item3562_set453_wit_lvl-10_comp6_t104_song39.wav,294,122,31,1,1,18,31,-10,Piano,6,yes,104,39,Invisible_Familiars-Disturbing_Wildlife,no,2.086082357,0.43384494,0.997392447,-1.470620951,-1.470620951,-0.598324402,651,70,4586401,4674600,104,106,0,1,1,0,0,0,1,1,1,1,0,yes,yes,yes,no,3562,Piano_ItemNr(3562)_SetNr(453)_WiT_Level(-10)_Complexity(6)_Time(104)_SongNr(39).wav,p_item2851_set307_wit_lvl-10_comp6_t84_song19
p_item3562_set453_wit_lvl0_comp6_t104_song39.wav,141,124,31,1,1,4,15,0,Piano,6,yes,104,39,Invisible_Familiars-Disturbing_Wildlife,no,2.086082357,0.43384494,0.997392447,-2.820230295,-2.820230295,-1.703696714,672,48,4586401,4674600,104,106,0,1,1,0,0,0,1,1,1,1,0,yes,yes,yes,no,3562,Piano_ItemNr(3562)_SetNr(453)_WiT_Level(0)_Complexity(6)_Time(104)_SongNr(39).wav,p_item2851_set307_wit_lvl0_comp6_t84_song19
voc_item2639_set536_wit_lvl0_comp6_t172_song39.wav,120,120,30,1,1,5,13,0,Lead,6,yes,172,39,Invisible_Familiars-Disturbing_Wildlife,no,2.086082357,0.43384494,0.997392447,-2.531608314,-2.531608314,-1.72228822,716,39,7585201,7673400,172,174,1,1,0,0,1,0,0,1,1,1,0,yes,yes,yes,no,2639,Lead_ItemNr(2639)_SetNr(536)_WiT_Level(0)_Complexity(6)_Time(172)_SongNr(39).wav,voc_item933_set165_wit_lvl0_comp6_t110_song33
p_item3703_set470_wit_lvl-5_comp3_t114_song40.wav,218,127,32,1,1,6,23,-5,Piano,3,yes,114,40,Jade_Safirah-Paraisso,no,2.086082357,0.43384494,0.997392447,-1.995890462,-1.995890462,-1.688165158,493,47,5027401,5115600,114,116,0,0,1,0,0,0,0,0,1,1,0,yes,yes,yes,no,3703,Piano_ItemNr(3703)_SetNr(470)_WiT_Level(-5)_Complexity(3)_Time(114)_SongNr(40).wav,p_item3079_set358_wit_lvl-5_comp3_t70_song28
p_item3703_set470_wit_lvl-10_comp3_t114_song40.wav,257,126,32,1,1,14,27,-10,Piano,3,yes,114,40,Jade_Safirah-Paraisso,no,2.086082357,0.43384494,0.997392447,-1.365038436,-1.365038436,-0.968466361,497,72,5027401,5115600,114,116,0,0,1,0,0,0,0,0,1,1,0,yes,yes,yes,no,3703,Piano_ItemNr(3703)_SetNr(470)_WiT_Level(-10)_Complexity(3)_Time(114)_SongNr(40).wav,p_item3079_set358_wit_lvl-10_comp3_t70_song28
p_item3703_set470_wit_lvl-15_comp3_t114_song40.wav,333,125,32,1,1,28,35,-15,Piano,3,yes,114,40,Jade_Safirah-Paraisso,no,2.086082357,0.43384494,0.997392447,-0.341533926,-0.341533926,0.161741092,600,41,5027401,5115600,114,116,0,0,1,0,0,0,0,0,1,1,0,yes,yes,yes,no,3703,Piano_ItemNr(3703)_SetNr(470)_WiT_Level(-15)_Complexity(3)_Time(114)_SongNr(40).wav,p_item3079_set358_wit_lvl-15_comp3_t70_song28
p_item3703_set470_wit_lvl0_comp3_t114_song40.wav,102,128,32,1,1,1,11,0,Piano,3,yes,114,40,Jade_Safirah-Paraisso,no,2.086082357,0.43384494,0.997392447,-2.346831248,-2.346831248,-2.077952423,652,49,5027401,5115600,114,116,0,0,1,0,0,0,0,0,1,1,0,yes,yes,yes,no,3703,Piano_ItemNr(3703)_SetNr(470)_WiT_Level(0)_Complexity(3)_Time(114)_SongNr(40).wav,p_item3079_set358_wit_lvl0_comp3_t70_song28
p_item3787_set481_wot_lvl0_comp4_t100_song40.wav,25,355,115,2,2,24,3,0,Piano,3,no,100,40,Jade_Safirah-Paraisso,no,2.086082357,0.43384494,0.997392447,-1.366115877,-1.366115877,-0.152546894,2322,170,4410001,4498200,100,102,1,0,1,0,0,0,0,0,1,1,0,yes,yes,yes,no,3787,Piano_ItemNr(3787)_SetNr(481)_WoT_Level(0)_Complexity(4)_Time(100)_SongNr(40).wav,p_item3787_set481_wot_lvl0_comp4_t100_song40
git_item820_set249_wit_lvl-5_comp3_t182_song41.wav,204,131,33,1,1,9,22,-5,Guitar,3,yes,182,41,James_May-Hold_On_You,no,2.086082357,0.43384494,0.997392447,-2.251724333,-2.251724333,-1.506894163,532,49,8026201,8114400,182,184,0,1,0,0,0,0,0,1,1,0,0,yes,yes,yes,no,820,Guitar_ItemNr(820)_SetNr(249)_WiT_Level(-5)_Complexity(3)_Time(182)_SongNr(41).wav,git_item1831_set554_wit_lvl-5_comp3_t54_song15
git_item820_set249_wit_lvl0_comp3_t182_song41.wav,88,132,33,1,1,3,10,0,Guitar,3,yes,182,41,James_May-Hold_On_You,no,2.086082357,0.43384494,0.997392447,-2.522109879,-2.522109879,-1.896034905,538,49,8026201,8114400,182,184,0,1,0,0,0,0,0,1,1,0,0,yes,yes,yes,no,820,Guitar_ItemNr(820)_SetNr(249)_WiT_Level(0)_Complexity(3)_Time(182)_SongNr(41).wav,git_item1831_set554_wit_lvl0_comp3_t54_song15
git_item820_set249_wit_lvl-15_comp3_t182_song41.wav,319,129,33,1,1,33,34,-15,Guitar,3,yes,182,41,James_May-Hold_On_You,no,2.086082357,0.43384494,0.997392447,-0.223105348,-0.223105348,0.336224672,597,46,8026201,8114400,182,184,0,1,0,0,0,0,0,1,1,0,0,yes,yes,yes,no,820,Guitar_ItemNr(820)_SetNr(249)_WiT_Level(-15)_Complexity(3)_Time(182)_SongNr(41).wav,git_item1831_set554_wit_lvl-15_comp3_t54_song15
git_item820_set249_wit_lvl-10_comp3_t182_song41.wav,243,130,33,1,1,16,26,-10,Guitar,3,yes,182,41,James_May-Hold_On_You,no,2.086082357,0.43384494,0.997392447,-1.59887009,-1.59887009,-0.789304721,617,41,8026201,8114400,182,184,0,1,0,0,0,0,0,1,1,0,0,yes,yes,yes,no,820,Guitar_ItemNr(820)_SetNr(249)_WiT_Level(-10)_Complexity(3)_Time(182)_SongNr(41).wav,git_item1831_set554_wit_lvl-10_comp3_t54_song15
b_item415_set176_wot_lvl0_comp4_t32_song41.wav,33,356,116,2,2,17,4,0,Bass,3,no,32,41,James_May-Hold_On_You,no,2.086082357,0.43384494,0.997392447,0.637132111,0.637132111,-0.500248984,2322,212,1411201,1499400,32,34,1,1,0,0,0,0,0,1,1,0,0,yes,yes,yes,no,415,Bass_ItemNr(415)_SetNr(176)_WoT_Level(0)_Complexity(4)_Time(32)_SongNr(41).wav,b_item415_set176_wot_lvl0_comp4_t32_song41
p_item1924_set180_wit_lvl-5_comp3_t102_song42.wav,219,135,34,1,1,6,23,-5,Piano,3,yes,102,42,Joel_Helander-Definition,no,2.086082357,0.43384494,0.997392447,0.014232122,0.014232122,-1.688165158,493,53,4498201,4586400,102,104,0,0,1,0,0,1,1,0,0,0,0,yes,yes,yes,no,1924,Piano_ItemNr(1924)_SetNr(180)_WiT_Level(-5)_Complexity(3)_Time(102)_SongNr(42).wav,p_item3703_set470_wit_lvl-5_comp3_t114_song40
p_item1924_set180_wit_lvl-10_comp3_t102_song42.wav,258,134,34,1,1,14,27,-10,Piano,3,yes,102,42,Joel_Helander-Definition,no,2.086082357,0.43384494,0.997392447,0.865477396,0.865477396,-0.968466361,497,50,4498201,4586400,102,104,0,0,1,0,0,1,1,0,0,0,0,yes,yes,yes,no,1924,Piano_ItemNr(1924)_SetNr(180)_WiT_Level(-10)_Complexity(3)_Time(102)_SongNr(42).wav,p_item3703_set470_wit_lvl-10_comp3_t114_song40
p_item1924_set180_wit_lvl-15_comp3_t102_song42.wav,334,133,34,1,1,28,35,-15,Piano,3,yes,102,42,Joel_Helander-Definition,no,2.086082357,0.43384494,0.997392447,1.98729773,1.98729773,0.161741092,600,67,4498201,4586400,102,104,0,0,1,0,0,1,1,0,0,0,0,yes,yes,yes,no,1924,Piano_ItemNr(1924)_SetNr(180)_WiT_Level(-15)_Complexity(3)_Time(102)_SongNr(42).wav,p_item3703_set470_wit_lvl-15_comp3_t114_song40
p_item1924_set180_wit_lvl0_comp3_t102_song42.wav,103,136,34,1,1,1,11,0,Piano,3,yes,102,42,Joel_Helander-Definition,no,2.086082357,0.43384494,0.997392447,-0.229760588,-0.229760588,-2.077952423,652,53,4498201,4586400,102,104,0,0,1,0,0,1,1,0,0,0,0,yes,yes,yes,no,1924,Piano_ItemNr(1924)_SetNr(180)_WiT_Level(0)_Complexity(3)_Time(102)_SongNr(42).wav,p_item3703_set470_wit_lvl0_comp3_t114_song40
git_item269_set079_wit_lvl-5_comp3_t80_song43.wav,205,139,35,1,1,9,22,-5,Guitar,3,yes,80,43,Joel_Helander-Excessive_Resistance_to_Change,no,2.086082357,0.43384494,0.997392447,-1.049010505,-1.049010505,-1.506894163,532,94,3528001,3616200,80,82,0,1,0,0,0,0,0,1,1,0,0,yes,yes,yes,no,269,Guitar_ItemNr(269)_SetNr(079)_WiT_Level(-5)_Complexity(3)_Time(80)_SongNr(43).wav,git_item820_set249_wit_lvl-5_comp3_t182_song41
git_item269_set079_wit_lvl0_comp3_t80_song43.wav,89,140,35,1,1,3,10,0,Guitar,3,yes,80,43,Joel_Helander-Excessive_Resistance_to_Change,no,2.086082357,0.43384494,0.997392447,-1.490500972,-1.490500972,-1.896034905,538,51,3528001,3616200,80,82,0,1,0,0,0,0,0,1,1,0,0,yes,yes,yes,no,269,Guitar_ItemNr(269)_SetNr(079)_WiT_Level(0)_Complexity(3)_Time(80)_SongNr(43).wav,git_item820_set249_wit_lvl0_comp3_t182_song41
git_item269_set079_wit_lvl-15_comp3_t80_song43.wav,320,137,35,1,1,33,34,-15,Guitar,3,yes,80,43,Joel_Helander-Excessive_Resistance_to_Change,no,2.086082357,0.43384494,0.997392447,0.635494607,0.635494607,0.336224672,597,56,3528001,3616200,80,82,0,1,0,0,0,0,0,1,1,0,0,yes,yes,yes,no,269,Guitar_ItemNr(269)_SetNr(079)_WiT_Level(-15)_Complexity(3)_Time(80)_SongNr(43).wav,git_item820_set249_wit_lvl-15_comp3_t182_song41
git_item269_set079_wit_lvl-10_comp3_t80_song43.wav,244,138,35,1,1,16,26,-10,Guitar,3,yes,80,43,Joel_Helander-Excessive_Resistance_to_Change,no,2.086082357,0.43384494,0.997392447,-0.403000586,-0.403000586,-0.789304721,617,119,3528001,3616200,80,82,0,1,0,0,0,0,0,1,1,0,0,yes,yes,yes,no,269,Guitar_ItemNr(269)_SetNr(079)_WiT_Level(-10)_Complexity(3)_Time(80)_SongNr(43).wav,git_item820_set249_wit_lvl-10_comp3_t182_song41
git_item2195_set676_wit_lvl-5_comp3_t168_song45.wav,206,143,36,1,1,9,22,-5,Guitar,3,yes,168,45,Karim_Douaidy-Hopscotch,no,2.086082357,0.43384494,0.997392447,-1.577637063,-1.577637063,-1.506894163,532,51,7408801,7497000,168,170,0,1,0,0,0,0,0,1,0,0,1,yes,yes,yes,no,2195,Guitar_ItemNr(2195)_SetNr(676)_WiT_Level(-5)_Complexity(3)_Time(168)_SongNr(45).wav,git_item269_set079_wit_lvl-5_comp3_t80_song43
git_item2195_set676_wit_lvl0_comp3_t168_song45.wav,90,144,36,1,1,3,10,0,Guitar,3,yes,168,45,Karim_Douaidy-Hopscotch,no,2.086082357,0.43384494,0.997392447,-2.159270603,-2.159270603,-1.896034905,538,41,7408801,7497000,168,170,0,1,0,0,0,0,0,1,0,0,1,yes,yes,yes,no,2195,Guitar_ItemNr(2195)_SetNr(676)_WiT_Level(0)_Complexity(3)_Time(168)_SongNr(45).wav,git_item269_set079_wit_lvl0_comp3_t80_song43
git_item2195_set676_wit_lvl-15_comp3_t168_song45.wav,321,141,36,1,1,33,34,-15,Guitar,3,yes,168,45,Karim_Douaidy-Hopscotch,no,2.086082357,0.43384494,0.997392447,0.097939558,0.097939558,0.336224672,597,45,7408801,7497000,168,170,0,1,0,0,0,0,0,1,0,0,1,yes,yes,yes,no,2195,Guitar_ItemNr(2195)_SetNr(676)_WiT_Level(-15)_Complexity(3)_Time(168)_SongNr(45).wav,git_item269_set079_wit_lvl-15_comp3_t80_song43
git_item2195_set676_wit_lvl-10_comp3_t168_song45.wav,245,142,36,1,1,16,26,-10,Guitar,3,yes,168,45,Karim_Douaidy-Hopscotch,no,2.086082357,0.43384494,0.997392447,-0.981975871,-0.981975871,-0.789304721,617,51,7408801,7497000,168,170,0,1,0,0,0,0,0,1,0,0,1,yes,yes,yes,no,2195,Guitar_ItemNr(2195)_SetNr(676)_WiT_Level(-10)_Complexity(3)_Time(168)_SongNr(45).wav,git_item269_set079_wit_lvl-10_comp3_t80_song43
b_item371_set156_wot_lvl0_comp4_t16_song47.wav,34,357,117,2,2,17,4,0,Bass,3,no,16,47,Kismet-TV_on,no,2.086082357,0.43384494,0.997392447,-0.893487708,-0.893487708,-0.500248984,2322,183,705601,793800,16,18,0,1,0,1,0,0,0,1,1,0,0,yes,yes,yes,no,371,Bass_ItemNr(371)_SetNr(156)_WoT_Level(0)_Complexity(4)_Time(16)_SongNr(47).wav,b_item371_set156_wot_lvl0_comp4_t16_song47
voc_item594_set105_wit_lvl-10_comp6_t140_song48.wav,275,146,37,1,1,19,29,-10,Lead,6,yes,140,48,Lewis_And_Clarke-The_Silver_Sea,no,2.086082357,0.43384494,0.997392447,-1.228489219,-1.228489219,-0.616883299,547,37,6174001,6262200,140,142,1,1,0,1,1,1,0,0,1,0,0,yes,yes,yes,no,594,Lead_ItemNr(594)_SetNr(105)_WiT_Level(-10)_Complexity(6)_Time(140)_SongNr(48).wav,voc_item2639_set536_wit_lvl-10_comp6_t172_song39
voc_item594_set105_wit_lvl-5_comp6_t140_song48.wav,160,147,37,1,1,11,17,-5,Lead,6,yes,140,48,Lewis_And_Clarke-The_Silver_Sea,no,2.086082357,0.43384494,0.997392447,-1.927362266,-1.927362266,-1.333268287,564,112,6174001,6262200,140,142,1,1,0,1,1,1,0,0,1,0,0,yes,yes,yes,no,594,Lead_ItemNr(594)_SetNr(105)_WiT_Level(-5)_Complexity(6)_Time(140)_SongNr(48).wav,voc_item2639_set536_wit_lvl-5_comp6_t172_song39
voc_item594_set105_wit_lvl-15_comp6_t140_song48.wav,349,145,37,1,1,35,37,-15,Lead,6,yes,140,48,Lewis_And_Clarke-The_Silver_Sea,no,2.086082357,0.43384494,0.997392447,-0.208015381,-0.208015381,0.510033255,650,52,6174001,6262200,140,142,1,1,0,1,1,1,0,0,1,0,0,yes,yes,yes,no,594,Lead_ItemNr(594)_SetNr(105)_WiT_Level(-15)_Complexity(6)_Time(140)_SongNr(48).wav,voc_item2639_set536_wit_lvl-15_comp6_t172_song39
voc_item594_set105_wit_lvl0_comp6_t140_song48.wav,121,148,37,1,1,5,13,0,Lead,6,yes,140,48,Lewis_And_Clarke-The_Silver_Sea,no,2.086082357,0.43384494,0.997392447,-2.150932202,-2.150932202,-1.72228822,716,58,6174001,6262200,140,142,1,1,0,1,1,1,0,0,1,0,0,yes,yes,yes,no,594,Lead_ItemNr(594)_SetNr(105)_WiT_Level(0)_Complexity(6)_Time(140)_SongNr(48).wav,voc_item2639_set536_wit_lvl0_comp6_t172_song39
voc_item181_set035_wit_lvl-10_comp6_t102_song49.wav,276,154,39,1,1,19,29,-10,Lead,6,yes,102,49,Little_Tybee-The_Alchemist,no,2.086082357,0.43384494,0.997392447,0.641020286,0.641020286,-0.616883299,547,82,4498201,4586400,102,104,1,1,0,1,0,1,0,1,1,0,0,yes,yes,yes,no,181,Lead_ItemNr(181)_SetNr(035)_WiT_Level(-10)_Complexity(6)_Time(102)_SongNr(49).wav,voc_item594_set105_wit_lvl-10_comp6_t140_song48
voc_item181_set035_wit_lvl-5_comp6_t102_song49.wav,161,155,39,1,1,11,17,-5,Lead,6,yes,102,49,Little_Tybee-The_Alchemist,no,2.086082357,0.43384494,0.997392447,-0.198539255,-0.198539255,-1.333268287,564,37,4498201,4586400,102,104,1,1,0,1,0,1,0,1,1,0,0,yes,yes,yes,no,181,Lead_ItemNr(181)_SetNr(035)_WiT_Level(-5)_Complexity(6)_Time(102)_SongNr(49).wav,voc_item594_set105_wit_lvl-5_comp6_t140_song48
voc_item181_set035_wit_lvl0_comp6_t102_song49.wav,122,156,39,1,1,5,13,0,Lead,6,yes,102,49,Little_Tybee-The_Alchemist,no,2.086082357,0.43384494,0.997392447,-0.49616817,-0.49616817,-1.72228822,716,111,4498201,4586400,102,104,1,1,0,1,0,1,0,1,1,0,0,yes,yes,yes,no,181,Lead_ItemNr(181)_SetNr(035)_WiT_Level(0)_Complexity(6)_Time(102)_SongNr(49).wav,voc_item594_set105_wit_lvl0_comp6_t140_song48
b_item2934_set1004_wit_lvl0_comp6_t138_song49.wav,386,152,38,1,1,25,16,0,Bass,6,yes,138,49,Little_Tybee-The_Alchemist,no,NA,NA,NA,NA,NA,NA,NA,NA,6085801,6174000,138,140,1,1,0,1,0,1,0,1,1,0,0,yes,yes,no,yes,2934,Bass_ItemNr(2934)_SetNr(1004)_WiT_Level(0)_Complexity(6)_Time(138)_SongNr(49).wav,b_item2486_set961_wit_lvl0_comp6_t180_song37
b_item2934_set1004_wit_lvl-5_comp6_t138_song49.wav,388,151,38,1,1,32,20,-5,Bass,6,yes,138,49,Little_Tybee-The_Alchemist,no,NA,NA,NA,NA,NA,NA,NA,NA,6085801,6174000,138,140,1,1,0,1,0,1,0,1,1,0,0,yes,yes,no,yes,2934,Bass_ItemNr(2934)_SetNr(1004)_WiT_Level(-5)_Complexity(6)_Time(138)_SongNr(49).wav,b_item2486_set961_wit_lvl-5_comp6_t180_song37
b_item2934_set1004_wit_lvl-10_comp6_t138_song49.wav,393,150,38,1,1,38,32,-10,Bass,6,yes,138,49,Little_Tybee-The_Alchemist,no,NA,NA,NA,NA,NA,NA,NA,NA,6085801,6174000,138,140,1,1,0,1,0,1,0,1,1,0,0,yes,yes,no,yes,2934,Bass_ItemNr(2934)_SetNr(1004)_WiT_Level(-10)_Complexity(6)_Time(138)_SongNr(49).wav,b_item2486_set961_wit_lvl-10_comp6_t180_song37
voc_item181_set035_wit_lvl-15_comp6_t102_song49.wav,398,153,39,1,1,35,37,-15,Lead,6,yes,102,49,Little_Tybee-The_Alchemist,no,NA,NA,NA,NA,NA,NA,NA,NA,4498201,4586400,102,104,1,1,0,1,0,1,0,1,1,0,0,yes,yes,no,yes,181,Lead_ItemNr(181)_SetNr(035)_WiT_Level(-15)_Complexity(6)_Time(102)_SongNr(49).wav,b_item626_set268_wit_lvl-15_comp3_t10_song82
b_item2934_set1004_wit_lvl-15_comp6_t138_song49.wav,401,149,38,1,1,40,40,-15,Bass,6,yes,138,49,Little_Tybee-The_Alchemist,no,NA,NA,NA,NA,NA,NA,NA,NA,6085801,6174000,138,140,1,1,0,1,0,1,0,1,1,0,0,yes,yes,no,yes,2934,Bass_ItemNr(2934)_SetNr(1004)_WiT_Level(-15)_Complexity(6)_Time(138)_SongNr(49).wav,b_item2486_set961_wit_lvl-15_comp6_t180_song37
voc_item180_set034_wit_lvl-15_comp3_t50_song51.wav,312,157,40,1,1,29,33,-15,Lead,3,yes,50,51,Liz_Nelson-Rainfall,no,2.086082357,0.43384494,0.997392447,-0.121634503,-0.121634503,0.143055579,454,53,2205001,2293200,50,52,1,1,0,0,1,0,0,0,0,0,0,yes,yes,yes,no,180,Lead_ItemNr(180)_SetNr(034)_WiT_Level(-15)_Complexity(3)_Time(50)_SongNr(51).wav,voc_item3352_set852_wit_lvl-15_comp3_t86_song36
voc_item180_set034_wit_lvl0_comp3_t50_song51.wav,81,160,40,1,1,2,9,0,Lead,3,yes,50,51,Liz_Nelson-Rainfall,no,2.086082357,0.43384494,0.997392447,-2.20932554,-2.20932554,-2.094545719,516,50,2205001,2293200,50,52,1,1,0,0,1,0,0,0,0,0,0,yes,yes,yes,no,180,Lead_ItemNr(180)_SetNr(034)_WiT_Level(0)_Complexity(3)_Time(50)_SongNr(51).wav,voc_item3352_set852_wit_lvl0_comp3_t86_song36
voc_item180_set034_wit_lvl-5_comp3_t50_song51.wav,197,159,40,1,1,7,21,-5,Lead,3,yes,50,51,Liz_Nelson-Rainfall,no,2.086082357,0.43384494,0.997392447,-1.958802407,-1.958802407,-1.704989129,557,51,2205001,2293200,50,52,1,1,0,0,1,0,0,0,0,0,0,yes,yes,yes,no,180,Lead_ItemNr(180)_SetNr(034)_WiT_Level(-5)_Complexity(3)_Time(50)_SongNr(51).wav,voc_item3352_set852_wit_lvl-5_comp3_t86_song36
voc_item180_set034_wit_lvl-10_comp3_t50_song51.wav,236,158,40,1,1,15,25,-10,Lead,3,yes,50,51,Liz_Nelson-Rainfall,no,2.086082357,0.43384494,0.997392447,-1.216582799,-1.216582799,-0.985410454,619,106,2205001,2293200,50,52,1,1,0,0,1,0,0,0,0,0,0,yes,yes,yes,no,180,Lead_ItemNr(180)_SetNr(034)_WiT_Level(-10)_Complexity(3)_Time(50)_SongNr(51).wav,voc_item3352_set852_wit_lvl-10_comp3_t86_song36
voc_item3032_set693_wit_lvl-10_comp6_t70_song52.wav,277,162,41,1,1,19,29,-10,Lead,6,yes,70,52,Lushlife-Toynbee_Suite,no,2.086082357,0.43384494,0.997392447,-1.551561929,-1.551561929,-0.616883299,547,44,3087001,3175200,70,72,1,0,0,1,1,1,0,0,1,1,0,yes,yes,yes,no,3032,Lead_ItemNr(3032)_SetNr(693)_WiT_Level(-10)_Complexity(6)_Time(70)_SongNr(52).wav,voc_item181_set035_wit_lvl-10_comp6_t102_song49
voc_item3032_set693_wit_lvl-5_comp6_t70_song52.wav,162,163,41,1,1,11,17,-5,Lead,6,yes,70,52,Lushlife-Toynbee_Suite,no,2.086082357,0.43384494,0.997392447,-2.264666993,-2.264666993,-1.333268287,564,58,3087001,3175200,70,72,1,0,0,1,1,1,0,0,1,1,0,yes,yes,yes,no,3032,Lead_ItemNr(3032)_SetNr(693)_WiT_Level(-5)_Complexity(6)_Time(70)_SongNr(52).wav,voc_item181_set035_wit_lvl-5_comp6_t102_song49
